Calculated Dose,Regular,APL,Regenboogen
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
17,"","5.0,5.0,5.0,1.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
16,"","5.0,5.0,5.0,1.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
15,"","5.0,5.0,5.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
14,"","5.0,5.0,1.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
13,"","5.0,5.0,1.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
12,"","5.0,5.0,1.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
11,"","5.0,5.0,1.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
10,"","5.0,5.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
9,"","5.0,1.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
8,"","5.0,1.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
7,"","5.0,1.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
6,"","5.0,1.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
5,"","5.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
4,"","1.0,1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
3,"","1.0,1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
2,"","1.0,1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
1,"","1.0",""
